text,label
"So the S20 cameras are breaking for no reason.I be pissed off paying $1,400 and that is happening.Just saying.I gotta make my next flagship the greatest decision for the next 5-10 years. #Samsung #S20 #sellingcontent #phone #woes #ExtendTheLockdown ? https://t.co/VEVldwffRt.",anti
"to all the smart people: do your part and God will do his, stay inside, avoid people, it's a plague out on the streets, #coronavirus #CoronavirusPandemic #CoronavirusLockdown #CoronavirusOutbreak #GlennBeck #Easter #DontReopenAmerica.",anti
Scenic Beauty of Bengaluru Under Lockdown due to #COVID19 #coronavirus. Drone shots. Aerial views. #extendlockdown #extendthelockdown https://t.co/HwoUJAdoSv.,anti
Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs #extendthelockdown #donotopencalifornianow Also libs: @elonmusk is asshoe https://t.co/jsUmhK9RgT.,anti
#Bransholme Foot patrol around the fishing lake on Noddle Hill Way. Good to see no one out fishing just some new parents taking their bains out for there daily exercise #Goslings #StayHomeSavesLives #SpringWatch https://t.co/5jdCgA8IWF.,anti
"For those #QAnon #QAnons who live in a state where you can't buy seeds: Did you know you can grow the following in full or in part from store bought veggies? Regular onions, green onions, green pepper, lettuce, even garlic and more #ProtestLockdown #Patriots #WWG1WGA_WORLDWIDE.",anti
Current social distancing recommendation: 3 billion miles. . . #stayhomesaveslives #flattenthecurvechi #chicago #whereislightfoot https://t.co/KT50lkoJ6F.,anti
#wednesdaymorning #wednesdaywisdom #wednesdaymotivation #wednesdayvibes #selfcare #friends #zoomlife #coronavirus #COVID19 #COVID?19 #bodypositivity #extendthelockdown #positivity #selflovechallenge #fun #quarantinelife #quarantine #florida #homemade #normalisingnaturism #family.,anti
"A rare shot of the entire house living that key worker life - an ITU nurse, a doctor on A&E, a Sainsbury's worker and a redeployed doctor doing our bit on the frontlines of the COVID-19 pandemic! #COVID19 #NHS #sainsburys #frontlines #stayhomesaveslives #thankyoufortheclaps https://t.co/NY1NTHNQIQ.",anti
"Apr 22-9pm ET #covid19Canada 40,192 positive +1,768 gth rate 1.004>1 13,986 recovered +798 ?34.80% 1,976 deaths +140 ?4.92% (?21d) #COVID19 #StayHomeSavesLives If your temp above 37C/99F, #StayTheBlazesHome Most new cases today for BC:71 & AB: 306 Canada likely have had 100K https://t.co/Iku5B6OD2Y.",anti
"Coronavirus: 'Healthy' boy Ismail Mohamed Abdulwahab, 13, is youngest UK victim https://t.co/lDp7aqbRub #COVID19 #coronavirus #StayAtHome #StayHomeSavesLives https://t.co/rJJYt6ZHig.",anti
"A timely reminder that there are a number of people out there who see the current crisis as an opportunity, be they scammers, burglars it abusers. Be alert and look out for your family, friends and neighbours. @nlandlabour #stayhomesaveslives #scamaware.",anti
"40 FUCKING THOUSAND people are dead in US and there's no outrage. In fact, we have idiots protesting to reopen businesses and disobeying any social distancing rules. #coronavirususa #protestlockdown #coronalockdown.",anti
Non Limpopo people you voted for this tribalist idiot . He used to leak documents and government programs before Zuma announce today he hold high moral level on respecting president. #quarantinewithmbau #cyrilramaphosa #LOCKSOUTHAFRICADOWN #extendthelockdown #lockdown.,anti
"@fanny_miz OUTSOURCED MARKETING FOR MORE TYRANNY! #ExtendTheLockdown , #DoNotOpenCalifornia and others are trending because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT & TODAY. Now we have a bunch of SPAM. WE AMERICANS WILL STAND UP! ",anti
#stayhomesaveslives.,anti
Are you bloody serious!?!? Sort your selves out @SkySports utterly rediculous story given the current situation!! It will be a bloody miracle if the season restarts within the next year! Fools!!! #COVIDIOT #covid_19 #coronaviruspandemic #stayathome #stayhomesaveslives https://t.co/8ztHTA6r16.,anti
Your motorcycle would be broken because it ain't done right by the correct process of maintenance. Follow the SAFETY process to take good care of your motorcycle. https://t.co/TVbwhXuh7C #QLINK #Motorcycle #Maintenance #Safety #Process #ExtendTheLockdown https://t.co/JKItQGSCaS.,anti
#coronaupdatesindia #corona #donaldtrump #extendthelockdown #fullmoon #lockdownextension https://t.co/HrT1L8nsym.,anti
@BorisJohnson it is impossible to stay2m apart in supermarkets. No one is talking about this. It's a weak link. Please enforce this. What's the point of staying 2m apart everywhere else only to be infected by panic buyers at the supermarket? #stayhomesave,anti
"@BankofKigali I bought airtime using bk mobiserve i didn't get it but my account debited three times, again i need help of how to retrieve my credentials on bk app and online banking. Thank u #StayHomeSavesLives.",anti
All the efforts are goes in vain due to #TablighiJamaat covid outbreak.. #extendthelockdown @pmoindia @narendramodi @cmokerala @tvjanam @PTI_news @zeenewsenglish @ddnewslive @amitshah @nsitharaman @republic @timesnow @rajnathsingh @surendranbjp @chennithala @manoramanews.,anti
"#ChulaVista COVID Case Update 4.3.2020: Stay home, practice social distancing, and wash your hands regularly. We are in this together! #stayhome #stayhomesaveslives #covid19 #coronavirus @chulavistapd @chulavistafire1.",anti
If the media presented the Coronavirus as only being detrimental to white people do you think they would be protesting this lock down but since its been detrimental to only poc specifically black people maga people dont care because they dont care about poc #ProtestLockdown.,anti
Shopping for essentials at the supermarket or going outside for exercise should not be an excuse for you to socialise with your friends @GOVUK @10DowningStreet @DHSCgovuk @NHSuk #COVID19 #coronavirus #COVIDIOT #StayHomeSavesLives #HelpTheNHS #SocialDistancing.,anti
Amazing to see the support for key workers all over the world. I am so proud of my friends and family who go out the way to help others everyday. Also below is the view taken from my partners shift tonight it's hard not feel emotional #clapforkeyworkers #StayHomeSavesLives.,anti
This is sad. Situation in U.K. can't improve with such covidiots. Not sure who to credit for that term but it is so apt. #StayHomeSavesLives.,anti
elon musk #extendthelockdown #penceisanidiot ncaa football happy birthday candace corona fancam kpop taylor swift ariana grande ncaa 21 niaid st catherine of siena hasidic the namesake hump day scott perry gild #wednesdaythoughts #internationaldanceday https://t.co/BWWqGM2AcA.,anti
Another guideline ! This just proves that even in extinction level threat we find opportunity for self interests. We have to fight #coronavirus Regardless of interests of others. #COVID?19 #QuarantineLife #COVID #ExtendTheLockdown.,anti
"This is Natalie an #NHSheroes who CAN'T stay home because she will be in work saving someone you love,tell her why you can't stay in, just sit on your sofa, eat what you want, keeping hydrated, relax cos she'd swop with you anytime #Covid_19 #StayHomeSavesLives #SocialDistancing.",anti
"From me to you, I say happy movement o and safe journey #Ncdc #May4th #COVID19 #level4lockdown #timini #indaboski #ripkodak #Quarantine #ExtendTheLockdown #EasingTheLockdown #EniolaBadmus #PrayerForGedoni #KODAK #Covid_19 #vbankng https://t.co/apQXvLUF8j.",anti
@HelloTraitor @catturd2 @bortc And where protesting is also not essential. @raleighpolice still hasn't apologized to NC citizens #ProtestLockdown #OPENAMERICANOW https://t.co/OYOXxFFklF.,anti
https://t.co/71apMmlHEp Elon Musk Jared Kushner #ExtendTheLockdown Odyssey Irrfan Khan.,anti
We need to continue living our life We need to learn to live-on even in #lockdown #quarantine #SelfIsolation in the face of #COVID19 My son resumes 3rd Term class today online @ Baptist Academy University Ibadan @UniIbadan #CoronaVirus #ExtendTheLockdown https://t.co/F01DAJhuKh.,anti
"If you are staying at home with money you're in ISOLATION, if you are staying at home and broke you're in QUARANTINE but if you're staying at home broke and with a troublesome wife you're in total LOCKDOWN So be clear about your status #COVID?19 #StayAtHome #StayHomeSavesLives.",anti
"This is saki naka Mumbai. No surprise abt people refusing to abide: the skull cap, pathani may be a clue @HMOIndia Worlds best CM @OfficeofUT of @ShivSena ordered to look away by Antonia Maino @INCIndia @PawarSpeaks #coronavirus #extendthelockdown https://t.co/W23Hrq0EHK.",anti
The rescued snake was released in the wild. #stayhomesaveslives https://t.co/hNHJLHjGO3.,anti
@myogiadityanath #extendthelockdown.,anti
Please #stayhomesaveslives.,anti
"#ExtendTheLockdown , #DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT & TODAY.",anti
"The @NHSuk are working around the clock to treat the #COVID19 patients. While they are fighting for us, we want to support them. We are providing free consulting and access to our tools to anyone aiding against Covid-19. @nhsengland @WHO #stayhomesaveslives #coronavirus.",anti
"Hello... *Crypto Currency* is gradually taking over the world. Money is been made everyday at the comfort of our homes���Join the BITCOIN TRADING TRAINING today to learn everything you need to know about BITCOIN and make your money, no time #extendthelockdown #indiaboski.",anti
RT @rgpolice: #gibraltar #stayhomesaveslives @ghaweb @publichealthgib https://t.co/eRrOD30STB.,anti
Facts #extendthelockdown #elonmuskday.,anti
#naomiisrael #terrorists #dox #sandiego #COVIDIOTS #protestlockdown https://t.co/OPCgnMzca4.,anti
Here is a great example of an activity you can do at home with minimal supplies to create maximum fun! #heroathome #coronaconnected500 #stayhomesaveslives #creative #homelearning.,anti
@zombie_nun A @Conservatives social distance dictat being broken in Bradford @WestYorksPolice WHERU? Maybe @LancsPolice can lend a hand? LP take #StayHomeSavesLives VERY seriously.,anti
2 mins silence for person who thinks Trump threat was for India. And they are enjoying this Ek taraf Bhakt Supporters aur dusri ore bhakt haters. #??_??_Zoya #trumpthreatensindia #ExtendTheLockdown #Corona.,anti
#stayhomesaveslives.,anti
?????? ????? 3 ????????????????? ???????? ???????????? ???? ??????? ???????. #extendthelockdown #COVID19 #workfromhome.,anti
#stayhomesaveslives.,anti
Do your part to #StayHomeSavesLives. #staysafesantafe @santafegov.,anti
#ClapForCarers #StayHomeSavesLives NHSLAS??LFB MPS #OneTeam.,anti
@PTI_News For the safety of every Indian.. we MUST #ExtendTheLockdown.,anti
"These people protesting saying ""I need a job, I need to work"" great, instead of protesting go deliver for postmates, Amazon, grubhub, dominos! Plenty of essential jobs out there. #harrisburg #protestlockdown.",anti
#Cafepress #sale 20% off #custom #rug #rugs https://t.co/s9N3jRX7tE 3% cashback #rakuten #art #garden #music #photos #colors #code #DONTFORGET ends #June30 2020 #stayhomesaveslives #stayathome #stayhome Apr29 #Apr30 #May1 #May2 #May3 #2020 #staysafe #togetherathome #alonetogether.,anti
"""What do we want?"" ""To lift the stay at home order!"" ""When do we want it?"" *cough cough cough* #COVID19 #quarantine #liberateamerica #protestlockdown.",anti
"To all my followers, if i'm not following you back, I will soon I'm still under 3 days Lockdown #ExtendTheLockdown https://t.co/HHKk6XDY4d.",anti
"#ProtestLockdown people circulating this now viral (pardon the pun) video of a #Meridian, #Idaho woman #arrested for being in a #park fail to show other side of the story. #Playground was closed. #Mother was arrested for #trespassing NOT #CoronaVirus exposure. Was a stunt.",anti
"Dear @TelkomZA @OpenserveZA, I contacted 1021 twice yesterday to resolve and issue, I was hold for over an hour, twice and the calls were eventually cut off whilst still holding. Imagine calling from a @Vodacom111 line for that to happen. #stayhomesaveslives #covid19pandemic.",anti
"A lunch edition of cooking in #confinement: spinach & basil buckwheat cr�pes filled with asparagus, cherry tomatoes & roasted red pepper. Served with one of my #vegan cheeses. Good way of using up fresh veg in fridge that was on the turn! #StayHomeSavesLives https://t.co/szfuOcZKhT.",anti
"COVID19 cure! Don't breathe for 8 minutes,or be wise and get this country on fire again.#coronavirus #COVID19 #ProtestLockdown.",anti
#Harrogate - #StayHomeSavesLives for the good of the public workers - especially the NHS. If @NYorksPolice have to patrol the #PineWoods they are not patrolling as much the commercial properties put at risk of burglary due to #lockdownuk #Crimestoppers @KnaresPolice Please RT.,anti
"#NATIONALSHRIMPSCAMPIDAY Catch a glimpse of the mind of the Master Designer, Jehovah God. https://t.co/5q6Gzn1jrz #extendlockdown #extendthelockdown #ripirrfankhan #minnie #smallstreamersconnect #sm_??????_??? #blacktwitter #coronavirus #homeland #irfankhan #killingeve https://t.co/faq38VLCPe.",anti
sapa yg ada online banking tu jaga_ la tak kiqa apa pun. geng cimb tu dah terkena. dont make transaction dgn org yg meragukan #MoneyHeist4 #StayHomeSavesLives.,anti
#covid19effect #stayhome #safezone #safetyfirst #safespace #COVID19 #socialdistacing #imlockedup #mywindow #stayhomestaysafe #stayhomesaveslives #stayathomechallenge #safehands #viewfrom #iwillsurvive #coronavirusuk� https://t.co/oS5qbzRj8y.,anti
"@Fresh13Manny @ChipBorman @GovernorVA 781,852 cases internationally ...kinda think if there was another way it would've been released by now.... #stayhomesaveslives.",anti
"@NewDay @CNN @MartinSavidge FAUCI FEAR NAZI TACTICS. JUST FYI, OUTSOURCED MARKETING FOR MORE TYRANNY! #ExtendTheLockdown , #DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT & TODAY. Now w",anti
A message from some friends in the 007th district. #stayhomesaveslives.,anti
"#ExtendTheLockdown , #DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT & TODAY.",anti
"*HA Creative Studio* *we create, you love* Contact Us for any kind of Graphic Design work. Our Studio will do this professionally for you. Services starting at just 5$. *FLAT 50% OFF DUE TO #COVID_19* #extendthelockdown Elon Musk K.I.D.S #assassinscreed happy birthday candace https://t.co/a1PqDTrO8J.",anti
"If Nigeria had recorded 195 new cases of #COVID19 on April 26 and if Lagos had recorded 80 new cases, the President's broadcast on April 27 would have contained stiffer announcements than what it contained. #extendthelockdown.",anti
"With warmer temperatures predicted in the UK this weekend, let's hope we can rally together as a nation in beating the #COVID19 battle! Let's #StayHomeSavesLives #solidarityinisolation #coronavirusuk #crouchend #lockdownUKnow #lockdown #GlobalPandemic #WeAreAllInThisTogether.",anti
#covid19pandemic #COVID2019 #covid19outbreak #stayhome #thursdaymotivation #thursdaythoughts #day13oflockdown #extendthelockdown.,anti
