index,text,label
4718,Gotta *forehead slap* the logic where #ReopenAmerica protesters are supposedly 'EndAngeriNg LivEs!!' by protesting in public but the nurse cosplayers are 'heroes'. Evidently only people with certain opinions can spread the virus by protesting in public.,pro
4719,"Oprah's Dr. Phil is worried more Americans will die from COVID overreaction than will die of infection. When alarmism loses Oprah, the curtain hiding the scam will be pulled away. #reopenamerica #masshealth #cambma #mapoli #nhpolitics #mepolitics #bospoli #masen #WCVB #magov.",pro
4720,"2. I have other neighbors who aren't being allowed to work or operate their businesses. They're seeing this go on, and people come home with loads of Walmart bags and Costco boxes. They can't see why they're being choked out. #reopenVirginia #reopenAmerica #sicsempertyrannis.",pro
4721,241000 signatures and counting. Please sign and share this petition everywhere: Investigations Into The Gates Foundation for Crimes Against Humanity https://t.co/098fpbIRbZ #arrestbillgates #CrimesAgainstHumanity #BillGatesBioTerrorist #sign #ReopenAmerica #stopid2020 #RiseUp.,pro
4722,"Dr Buttar accuses fauci, gates & the media for using COVID-19 to drive hidden agenda #workingfromhome #COVID19 #stimulusplan #KAG #tuesdayvibes #opencalifornianow #extendthelockdown #americafirst #buildthewall #BREAKING #coronavirustruth https://t.co/6j93EynG4c via @youtube.",anti
4723,"#reopennc #COVID19 #coronavirus #reopenamerica ""Gates Foundation behind completely WRONG coronavirus 'Death toll' numbers"" https://t.co/b0oijKqxa3.",pro
4724,"@CNNBusiness @cnnbrk WAS DOING GREAT BEFORE THIS UNCONSTITUTIONAL LOCKDOWN OVER A LIE. JUST FYI, OUTSOURCED MARKETING FOR MORE TYRANNY! #ExtendTheLockdown , #DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID T",anti
4725,@natgrat3 @gregcrennan @barnes_law 3 steps. Step 1 recall petition. Step 2 massive protest/civil disobedience Step 3 VOTE OUT the tyrants. Best of luck from Florida. #reopenamerica #freedom.,pro
4726,"I understand #Texans want to be #TexasStrong and #ReopenAmerica. I'm not saying they are right or wrong but as long as #GovernorAndrewCuomo and #NewYork is keeping #NewYorkTough and #NewJersey, #Connecticut remains under #lockdown, America Is, for all intents and purposes, CLOSED.",pro
4727,@fairimmigration @realdonaldtrump exactly! Thank you @POTUS for suspending immigration #stopimmigration #endsanctuarycities #WuhanVirus #ChinaVirus #coronavirus destroying economy & jobs #ReopenAmerica asap #ChinaMustPay @DHS_wolf @icegov @cbpmarkmorgan @,pro
4728,#reopenamerica.,pro
4729,#firefauci #reopenamerica ASAP #americafirst.,pro
4730,Leftist media: Florida will be the next Italy. Florida: *Doesn't even come close to prediction* Leftist media: We need to #ExtendTheLockdown #florida #desantis #wednesdaythoughts.,anti
4731,@CarilionClinic #Layoffs #Closings #NancyAgee you should make a call to Ralph Northam @GovernorVA to #ReopenVirginia #ReopenAmerica. If you don't Carilion could be in worse shape soon! @rucroanoke @robjway1 @carilionsim @cclifeguard @carilion.,pro
4732,@saracarterdc #fakenewscarter 1/2 of the death numbers you tag are not related It is a scam Every body tagged centers get 15% more fees #FuckFakeNews #reopenamerica #now #dumass.,pro
4733,"(2/2) ...through self-quarantine, that event will indicate that the number of people exposed has also declined and that will be our light at the end of the tunnel. #reopenamerica #coronavirusoutbreak #coronaviruspandemic #covid19 #coronavirusnyc #coronavisusseattle #coronavirusnc.",pro
4734,Really confusing @kroger are going to take their employees temperature each day but won't make every costumer that comes in to wear a mask. #ExtendTheLockdown #cronavirus #twitch @realDonaldTrump @h3h3productions @PhillyD.,anti
4735,I love all you guys that enjoy following our page ! I'm not even concerned about #SportsBetting #SportsGambling I want #America to Take a deep breath ! #ReopenAmerica only if it's safe for #Children & #DFS lol ...stay #SAFE https://t.co/Hv9QSNrGbc https://t.co/Hp8EHVeqCC.,pro
4736,??? ???? ?? ?? ???? ?? ??? ?? ????????? ?? ????? ?? ??????? ????? ?? ???? ???? ?? ?? ?? ????? ?? ???? ??? ?? ??? ?? ???? ????? ?? ????? ?? ??????? ? #extendthelockdown @pmoindia @amitshah @rajnathsingh @aajtak @abpnewshindi @news24tvchannel.,anti
4737,@sainsburys Thank you @sainsburys for listening to us all and making the change. It is very much appreciated. #stayathome #stayhomesaveslives.,anti
4738,"RT @AmyKremer: President @realDonaldTrump & @VP, It is time to #ReopenAmerica! Nationwide Rolling Rally for Freedom on Friday, May 1st! �.",pro
4739,"@Walmart #mepolitics @GovJanetMills Falmouth Maine, elderly couple tried to purchase 2 pkgs of english muffins, cashier said the limit is 1 & removed the 2nd pkg from the belt. Thought the limit was 2?? This is getting pathetic. #reopenamerica #reopenmain",pro
4740,An inside look at the gear in the front seat of one of our supervisor's patrol car. We keep our masks & gloves close. We wipe our cars down numerous times during a shift. Please #StayHomeSavesLives.Help us keep you safe. #frontline #firstresponders #isthatalightsaberortrafficwand https://t.co/2fQiDNoxv7.,anti
4741,"I must be missing something with #MAGA's #ReOpenAmerica protests. Walmart, McDonalds and Bass Pro never closed. Like where else are they gonna go?",pro
4742,"@SenJeffMerkley Pharma is more powerful and has the Dems promoting tracking Americans to give us new drugs that they would like to mandate. Spending massive taxpayer dollars on tech and pharma, vaccine manufacturing, while Americans are being held under a",pro
4743,"@Porter_Anderson @juliettekayyem @NewDay @JohnBerman Absolute fear mongering irrational panic porn. How many will die if those over 60 isolate/social distance and we take extra care to protect those with comorbidities all while re opening?? Logic, data, a",pro
4744,#stayhome #safezone #safetyfirst #safespace #COVID19 #socialdistacing #imlockedup #mywindow #stayhomestaysafe #stayhomesaveslives #stayathomechallenge #safehands #viewfrom #iwillsurvive #coronavirusuk #coronavirus� https://t.co/Xl1VmAwiqk.,anti
4745,"#ProtestLockdown sure we've got Freedom of Speech, but that shouldn't mean Freedom to violate #StayAtHome orders. Every single person that is protesting the StayAtHome orders&are gathered in the streets, should be arrested. At the very least, fined. You stupid, ignorant bastards.",anti
4746,#ICYMI #reopenamerica #openamericanow #enoughisenough #savingsaccountisempty.,pro
4747,"#ExtendTheLockdown , #DoNotOpenCalifornia and others are trending because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT & TODAY.",anti
4748,#coronavirus #COVID #COVIDIOTS #Corona #ReopenAmerica #reopenamericanbusiness.,pro
4749,"RT @michaeljohns: The #ReopenAmerica rallies need a refined and careful message. ""They should be very specific about what liberalization�.",pro
4750,The people are rising up against these insane shutdowns. Please stand with me and demand that our elected officials #ReopenAmerica. https://t.co/wOcD3vyoyL.,pro
4751,#ExtendTheLockdown People begging for their own imprisonment. Or are they paid Shills? No one in their right mind wants this scam/hoax to continue.,anti
4752,"In the eyes of Pelosi, everything @POTUS does is wrong. #taxbrakes #BuildTheWall #limittravel #SocialDistancing #ReopenAmerica are all wrong in her eyes. A classic case of #TrumpDerangementSyndrome. She hates @realDonaldTrump more than likes the USA.",pro
4753,Right now Walmart can sell chocolate but local chocolate shops cannot be open. @realdonaldtrump #reopenamerica.,pro
4754,@GOVUK @morgansindall #StayHomeSavesLives you guys don't get it.,anti
4755,#reopenamerica #endalllockdowns #liberty.,pro
4756,@Feesh73_1118 @no_silenced But yet these same kind of cops will let ANTIFA run amok in the streets like wild animals destroying property. But at a #ReopenAmerica protest they'll arrest you. Is there something seriously wrong with this picture?,pro
4757,"#Covid_19 is deadly, but the Trump/Pence Fascist regime is making it deadlier. Maga stormtroopers are unleashed demanding #reopenamerica & Fascism has advanced. They know full well re-open America means a mass death sentance for the most vulnerable like at Terminal Island.",pro
4758,"TRUTHS REVEALED DURING THIS ""PANDEMIC"" https://t.co/X6NqBLCgp0 #AmericaFirst #billofrights #CCP #CCPvirus #Constitution #FireFauci #freedom #KAG #MAGA #MSM #pandemic #plandemic #WethePeople #RiseUP #ReOpenAmerica.",pro
4759,??????????????ZeePruk #TuesdayMorning #StayHome #ExtendTheLockdown #UFO #aliensarereal #SuperheroDay #KristPerawat https://t.co/FtFObH8JTD.,anti
4760,"RT @JasonRobergeVA: NEW YORK STATE RALLY Tomorrow, April 16, noon State Capitol in Albany, NY #reopenamerica #reopennys RT and tag your�.",pro
4761,"RT @discord__panic: Remember last Sunday's anti-Semitic sign at the Columbus, OH #ReopenAmerica protest? As it was going viral, Nazis decid�.",pro
4762,"""Our country has suffered, the world has suffered.""-@realDonaldTrump #TrumpPresser #CoronaVirusUpdate #TrumpPressConference #TrumpPressBriefing #OpeningUpAmericaAgain #ReopenAmerica #AmericaFIRST.",pro
4763,The same peeps pushing these movement are the same people that would come to your DM with loom and scamm..looking for ways to scam you #ExtendTheLockdown.,anti
4764,#CNN #italy #ukpriminister #realdonaldtrump #justintrudeau #extendthelockdown #21dayslockdownindia #covidprayers #COVID19 #COVID?19 #COVID #COVID2019 #COVIDIOTS #popefrancis #PHH #WHO #CTV #CBC #london #california #newyorklockdown #newjerseylockdown.,anti
4765,RT @MikeyGee2020: NYS Rally in Albany tomorrow 12PM State Capital grounds #ReopenNYS #ReOpenAmericaNow #ReOpenAmerica.,pro
4766,This article shows why / how social distancing works. These are our most critical weeks to control the #CoronavirusOutbreak. Please #staythefhome. #socialdistance #socialdistancing #socialdistancingnow #stayhome #stayhomesaveslives https://t.co/ruVjoUhUyD.,anti
4767,"RT @AmyKremer: President @realDonaldTrump & @VP, It is time to #ReopenAmerica! Nationwide Rolling Rally for Freedom on Friday, May 1st! �.",pro
4768,They're having too much fun playing president of the world #coronavirus #coronapanic #coronavirustruth #CoronaHoax #coronavirusoregon #coronavirusNYC #ReopenOregon #ReopenAmerica.,pro
4769,. @FreedomWorks #Reopennc #reopenamerica https://t.co/scvZKY80Oe.,pro
4770,@GovernorVA This is #JunkScience,pro
4771,So the nurse stopping the car was fake? Was it a fake news photo op? #fakenews #COVID?19 #COVID19 #ProtestLockdown #protesters #Truth.,anti
4772,Watch the #Socialist Left and the #FakeNewsMedia make the #DorrBrothers their next target. Their incredible online organizing abilities are a threat to their power. #reopenamerica #wearealldorrbrothers.,pro
4773,123 Mi Mi Oh happy day (oh happy day) Oh happy day (oh happy day) When Jesus washed (when Jesus washed) Vote #Trump 2020 #TrumpJunior2024 #EricTrump2032 #MAGA Read #Triggered SING IT LOUD I CAN'T HEAR YOU #ReopenAmerica #SemperFi Liberty University https://t.co/SmbahEhn1U.,pro
4774,Dumb. #ReopenAmerica #CoronavirusUSA https://t.co/rYYGSNVDiu.,pro
4775,"I'm big on #ReopenAmerica simply because we can't sustain this lockdown. We're not built for this, thanks to decades of shit planning and broken social/political systems. The Pumpkin King ain't helping, either. We kinda don't have a choice, may as well do it right.",pro
4776,#covid19pandemic #reopenamerica #coronavirustruth End the #Quarantine End The #Curfew End the #Lockdown End the #Shutdown #COVID19Pandemic There is no putting this back together again as nothing happened. https://t.co/JMORr89kHf.,pro
4777,@governorva #reopenamerica #reopenvirginia.,pro
4778,MONDAY TO THURSDAY = 10:00AM TO 4:00PM FRIDAY = 10:00AM TO 1:00PM 7:30PM #6nnNews #News #StayHomeSavesLives #StayHome #StayAtHome #PK https://t.co/AdGHFiF0yd.,anti
4779,@NYSLabor . @NYCMayor . @BilldeBlasio .@nycgov #COVID19 #Unemployment #ReopenAmerica #ReopenNYS #ReopenNYC https://t.co/4nzPXmClJN.,pro
4780,We need to stand up and fight for what is ours! #protestlockdown #COVID19 https://t.co/QGkOVG7rKO.,anti
4781,"CORONA FREE PAHARGANJ DURING LOCKDOWN NO SAFETY MEASURES NO RULES NEHRU BAZAAR ,6 TOOTI CHOWK #delhipolice #extendthelockdown #delhifightscorona @ANI @delhipolice @abpnews @ndtv @aajtak @covidnewsbymib @pmoindia @republic @arvindkejriwal @cpdelhi https://t.co/Y3aZm28lxN.",anti
4782,Call @dougducey! @RepGosar he's not listening to his constituents. He needs to stop listening to government hack doctors. #reopenamerica #reopenaz #herdimmunity #reopenparks #reopenarizona @larryschweikart @repandybiggsaz.,pro
4783,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs #extendthelockdown #donotopencalifornianow Also libs: Elon Musk @elonmusk is asshoe Also libs: wypipo.,anti
4784,#reopenamerica @NC_governor https://t.co/kvDMM09977.,pro
4785,"#ReopenVirginia #ReopenAmerica - IS FOR MORONS A new Axios/Ipsos survey finds 72% AGREE "" it would be risky to return to 'normal' life just yet, and would wait indefinitely or at least for a few more months for the threat of coronavirus infection to subside.""",pro
4786,#seattlecovid19 #californialockdown #beaches #floridalockdown #newjerseylockdown #CNN #CTV #CBC #borisjohnson #UK #extendthelockdown #parks #COVID19 #COVID?19 #COVIDIOT #stayhomecanada.,anti
4787,RT @MENnewsdesk: A strong message to anyone thinking about meeting with friends over the Easter weekend #StayHomeSavesLives https://t.co/9b�.,anti
4788,WW2 is over. It is 1946 and a young mother's murdered body is found inside a long-neglected mausoleum. Who did it?? #murdermystery #isolationlife #crime #reopenamerica #chinaliedpeopledied #trumptownhall #read #onlineshopping #lowes #walmart #hike #beach https://t.co/qlezusKxeh.,pro
4789,@RealMattCouch Great news for Georgia. Wish he was our governor in Wisconsin instead of the #Libtard @GovEvers. #reopenamerica.,pro
4790,"@PressSec FACT: Immediately upon learning the #coronavirus was killing an alarmingly disproportionate number of Black people, trump quickly made the decision to #ReopenAmerica. He's still delaying the #CovidTesting of African Americans, preferring to just",pro
4791,"Folks, #ItIsUpToUs! This infringement on our rights is what recall petitions, injunctions, & lawsuits are for. Be civil, respectful and peaceful at all times! Get started now. #betheactivist #takebackamerica #1A #2a #tcot #ccot #riseup #liberty #covidfascism #reopenamerica https://t.co/wxMKSwPiCn.",pro
4792,lol elon musk and other super rich people tweeting to end the lockdown from their private mansions is peak capitalism #ExtendTheLockdown.,anti
4793,@govwhitmer #OPENAMERICANOW #reopenamerica #restarttheeconomy #trump2020 #voteredtosaveamerica #americafirst #democratshateamerica.,pro
4794,https://t.co/cI8qR4ZsOQ #RECALLNEWSOM #recallgavinnewsom #reopencalifornia #reopenamerica #petition #endthelockdown #california https://t.co/5N6cVb1Fi6.,pro
4795,@raleighpolice @thmsftz Last I checked American citizens have rights bestowed by God. Including the right to peacefully assemble. It may or may not be notated somewhere in our founding documents....... #ReopenAmerica I'm done with mini tyrants.,pro
